Alexander,Shatalov,Sales Manager,Beckman Coulter,
Alexander,Globa,Head of service department,Belreamed,
Alexander,Shatalov,sales manager,Beckman Coulter,https://static.swapcard.com/public/images/427d931935d14c548321921151e637eb.jpeg
Alexander,Neale,Regional Director,Behold AI,
Alexander,Kuznetsov,Marketing and Expansion Director,Danube Voyage,https://static.swapcard.com/public/images/60bd346b093241fb966a5fd055fa25a4.jpeg
Alexander,Nagay,NGS Sequencing Advisor,MedBioLine,
Alexander,Biryukov,Sales manager,SCHAG CJSC,
Alexander,Behrendt,Co-Founder and Executive Advisor,OMTO GmbH,https://static.swapcard.com/public/images/5fcea6b2b6d24769bc9557a72e34320e.jpeg
Alexander,Kloiber,CEO,OZONOS GmbH,
Alexander,Benjamin,Marketing Director,Slee,
Alexander,Solonko,Export Area Sales Manager,,
Alexander,Gourlay,Chairman,Holland & Barrett Intl Ltd,https://static.swapcard.com/public/images/1910f69ea4f545e595e7568523befc1e.jpeg
Alexander,Esipov,Head of the Center,The National Medical Research Center of Surgery of A.Vishnevsky,
Alexander,Panicker,Business Development,Aura Systems LLC,https://static.swapcard.com/public/images/0583644d644a475aa27f0d3f0ea03271.jpeg
Alexander,Koryushkin,Export sales manager,AMA,https://static.swapcard.com/public/images/93f74d48a2804eda9a3cc85b9bcfec1d.jpeg
Alexander,Duan,sales/marketing,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",
Alexander,Rohatyn,Partner,Felix James,https://static.swapcard.com/public/images/fb871246b1054d4f98c994cedd694bf7.jpeg
Alexander,Parker,Head of Wellness,Burgopak,https://static.swapcard.com/public/images/110a31a4f21d47408b8748c3bdb633f2.jpeg
Alexander Ayalew,Semagne,Non,Non,https://static.swapcard.com/public/images/53580aeb545f461f8f56b6796a55659b.jpeg
ALEXANDER HORACIO,CRISOSTOMO,PRESIDENT,BIOCARE INC.,https://static.swapcard.com/public/images/ec962e48e8ac4420a9ee1db754a5f0fb.jpeg
Alexandr,Panov,General manager,Verba Legal LLC,
Alexandr,Sukhorukov,Deputy Head of Development and Innovation,The National Medical Research Center of Surgery of A.Vishnevsky,
Alexandr,Mamonov,Director,Bion LLC,https://static.swapcard.com/public/images/d1f1f352ad30458b8c8ba69bc041a864.jpeg
Alexandra,Von Paleske-Singer,Business Development Specialist,Ewopharma AG,
Alexandra,Mirea,Administrative Director,VICI EVOLUTION,
Alexandra,Roa,Business owner,Self employed,
Alexandra,Horbach,Product Manager,Algimed Trade,https://static.swapcard.com/public/images/20f18ef6f415410ea7ed4cd38ee6cbdf.jpeg
Alexandra,Filzer,Founder & CEO,FHI,https://static.swapcard.com/public/images/2c58fe12552347bbb5526d00e0e5e40a.jpeg
Alexandra,Forauer,Director,Memorial Sloan Kettering,
Alexandra,Custodio,Radiographer,Mediclinic Middle East,
Alexandra,Vicente,CEO,Atma Woman Health,https://static.swapcard.com/public/images/b86bd13600964686a49849d886d49682.jpeg
Alexandra,Mystikou,Head of R&D,M42,https://static.swapcard.com/public/images/86a884d78bad4cdfb22b04ceefa2be4c.jpeg
Alexandra,Awad,EEMEA Marketing Director,Beckman Coulter International SA (Dubai Branch),
ALEXANDRA DANIELA,BERNEVIG,BID MANAGER,SC PROTON IMPEX 2000 SRL,https://static.swapcard.com/public/images/59d2fb04f14f40a5a486cb7109afb867.jpeg
Alexandre,Bustani,Strategic Partnership Head,bioMerieux,
Alexandre,Casteau,Head of Strategy & Corporate Development,ONWARD Medical,
Alexandre,Dalibot,Founder,a-gO SAS,https://static.swapcard.com/public/images/0c6253b5d004424e85ec266c000673ac.jpeg
Alexandre,Fernandes,Managing Director,Swisslab Group,https://static.swapcard.com/public/images/311272504a264daba5fba6d0e1cae871.jpeg
Alexandre,Cervino,Sales Manager,Nutribio,
Alexandre,Vassiliev,CEO,HOLISTIC,https://static.swapcard.com/public/images/346acf26b4c24f8195bc328de6ce2879.jpeg
Alexandre,D'Arenberg,Business Operations Manager,,
Alexandre,Allouche,Managing Director,Xelamed Ltd,
Alexandre,VARCA,Business Unit Leader Microbiology,Axon Lab AG,https://static.swapcard.com/public/images/c013e105eeb84fc7b66f0417324ccd4e.jpeg
ALEXANDRINA,TUTU,Business Development Manager,ProLab Dx,
Alexandros,Ioannou,Business Development & Licensing Manager,ANFARM HELLAS S.A.,
Alexandru,But,Pre-Sales Design Engineer,Dasstec B2B SRL,https://static.swapcard.com/public/images/ecc4b156697943f5adf9536386556390.jpeg
Alexandru,Oancea,Engineer,INNOVA INTEGRATION SRL,
Alexandru,Jerpelea,Technical Director,AMBERMED INVEST SRL,https://static.swapcard.com/public/images/732e491fe38b494fb6de5940a0c5d12d.jpeg
Alexandru,Craciun,Sales Manager,Partners Medical Solution S.R.L.,
Alexandru,Ceaicovschi,Business development manager,GBG-MLD,
Alexandru,Manolache,Commercial Manager,Bio Service,
ALEXANDRU - ROBERT,DOBONDI,MRI & Diagnostic Imaging Center,H-MEDICAL CLINIC SRL,https://static.swapcard.com/public/images/1b2ade6557ef4dfe88b5dd7e38e7ad7d.jpeg
ALEXEI,MIKHAILOV,CEO,TERRALAB LLC,https://static.swapcard.com/public/images/10dc139f0cca4850a49343bdeb24f9f0.jpeg
Alexei,Tkachenko,Head of MedTech,Yango Tech LLC,https://static.swapcard.com/public/images/cdf40c31c6ab493cb2ce4a0c1f82d8d5.jpeg
Alexey,Dubrovsky,Manager,,
Alexey,Oskolkov,Director,Cyprus,https://static.swapcard.com/public/images/cbb047c969114f8eb2f0f3b0fb923e6a.jpeg
Alexey,Travkin,head of purchase dept,Diavet,https://static.swapcard.com/public/images/2a74ac9322d14dc78f65b0c3705400ef.jpeg
Alexey,Viktorov,Head of department,TD Chimmed,
Alexey,Platonenko,CEO,AiMediq,https://static.swapcard.com/public/images/4cb35f1ef4d4420c8fd2d9b7e9e31a07.jpeg
Alexey,Nemtcev,Manager,Alphamedica,
Alexey,Anikaev,Chief Marketing Officer,E-Lab,https://static.swapcard.com/public/images/61dadff7c689451e8765e12b90e05289.jpeg
Alexey,Bareysha,Director,Deneb ltd,https://static.swapcard.com/public/images/36072930469145348d12d0ca7884199a.jpeg
Alexey,Vlasov,CEO,JSC GC “EKS”,
Alexey,Gorbunov,Head of the Department of Inpatient and Specialized Medical Care,Department of Health of Moscow,
Alexey,Brevnov,Public Affairs Director,Gilead Sciences,https://static.swapcard.com/public/images/2fba7193ab664d838044002b0aa3d726.jpeg
Alexey,Velikiy,CEO,ZXA Middle East Trading L.L.C,
Alexey,Meremyanin,Country Manager,,
Alexey,Gao,sales/marketing,,https://static.swapcard.com/public/images/58ebb565a392433b964a5d196dfcbfe8.jpg
Alexia,Lescure,"Director, Registered Osteopath",alexia lescure osteopath,https://static.swapcard.com/public/images/bd0c90dcc6ac40d8b7a2334d1db7ea07.jpeg
Alexia,Soultari-Panou,VICE PRESIDENT,MP-PHARMA S.A.,
Alexis,Maumejean,Sales Department,,
Alexis,Banie,Manager,BACCENTA pharmacy,
Alexis,Calabia,Managing Partner,Radicon Group,
Alexis,Kouros,Chief Executive Officer,VitalSigns Oy,https://static.swapcard.com/public/images/fabbb391a84f408db8c9b8355bde2110.jpeg
Alexis,Voss,Marketing Coordinator II,,
Alexis Eduardo,Jaime Plancarte,Marketing Manager,Informa Markets,https://static.swapcard.com/public/images/d62cdba5c1c94379a2a9ee15bb7bfa26.jpeg
ALEYAMMA,KUNJERIAH,RN,Dubai Health,
ALF,WEBB,COMMERCIAL DIRECTOR,MN PHARMA INTERNATIONAL LTD,https://static.swapcard.com/public/images/ae3d8cc4332a42f49c3d3ee31afcc287.jpeg
AlFadil,Sharfi,Owner,Sahar foodstuff,https://static.swapcard.com/public/images/9d837b6172ac4a6488625fe9d002b8b9.jpeg
Alfah,Alqadhi,Lab Technologist,UHS,
Alfi,Kamarudeen,Medical laboratory technologist,Medical trust hospital,
Alfons,Krug,New Business & Market Development Manager,Human Gesellschaft fur Biochemica und Diagnostica mbH,
Alfons,"Steinmetz, MSc, MBA",Beschaffungs- und Investitionsmanagement,Kepler Universitätsklinikum GmbH Med Campus 4,
Alfonso,Gerardi,Head of Sales  - W&S Europe & Africa,Bowa-Electronic Gmbh & Co KG,
Alfonso,obrero biolena,Radiographer,Emirates Health Services,
Alfonso,Cano,Acount Manager,,
ALFONSO,PAPA,DR,OSPEDALI DEI COLLI MONALDI,https://static.swapcard.com/public/images/59e5e2325d63400389a4d0238f74c2be.jpeg
Alfred,Mawela,Sales Manager,Siemens Healthineers,https://static.swapcard.com/public/images/74fe98a73dbf4cabba4b536b33e23406.jpeg
Alfred,Karumeyi,MD,INTER BUSINESS CO LTD,https://static.swapcard.com/public/images/f2773a82c931431f94748b652334ba7a.jpeg
Alfred,Tse,International Business Consultant,,
Alfred,Skaff,CEO,Skaff Biomedical Services,
Alfred,Labeja,Sales,Randox Laboratories Ltd,
Alfredo,Rodrigues,Dr,Hemovision,https://static.swapcard.com/public/images/b00952f4ed5d4bd8bd033f6749bd3983.jpeg
Alfredo,Moreno,Manager,Medicaltech,
Alfy Ann,George,Lab Director,Aster Hospital,
Alga,Zelda,dentist,alga Zelda limited,
Alghala,Basamer,Student,Majmaah University,
Alhadi,Abdalrazig,General manager,Nabari medical company,https://static.swapcard.com/public/images/afd05398ebee482aaebcc7a7829d2e43.jpeg
Alhaitham,Abdelghaffar,Sr. VP,ATC,https://static.swapcard.com/public/images/1fbb153fa16844819ea538254bc1ef37.jpeg
Alhamza,Al-Khatib,Radiologist,American Hospital Dubai,
Alhanouf,Alabdulaziz,Pharmacist,OMC,
Alhareth,Alshubaili,Marketing Manager,,
Alhassan,Alsayed,Head of Marketing,RCSI,https://static.swapcard.com/public/images/cb887089031e48a7be95eed32c0946a3.jpeg
Alhassan,Alnuaimi,Sales Manager,Next Level,
Alhassn,Alhammaqi,Medical laboratory technologist,Public health laboratories of Bahrain,https://static.swapcard.com/public/images/bd3f595cf57a4bb291e6ca6d9b2357c0.jpeg
AlHussain,Alhinai,Laboratory technician,University medical city,
Ali,Norouzbeigi,Managing Director,Dana Sepehr Mehrad,https://static.swapcard.com/public/images/c2f79dfe6d34443bac7596eef84bc199.jpeg
Ali,MECHLEB,SSA Sales Manager,TERUMO,https://static.swapcard.com/public/images/d038c3a13caa4d449d4ce4e92b62a6e9.jpeg
Ali,Hussein,Eng,Al hilal al muneer co,https://static.swapcard.com/public/images/0480aa2a432c41ff88090250128edc3a.jpeg
Ali,Alawadi,General practitioner,SEHA Blood Bank Services,
Ali,Abouelghar,Lab Technologist,Gulf Laboratory & Radiology,https://static.swapcard.com/public/images/8d4d22b1370d49ae93ffdad54373fdb7.jpeg
Ali,Aseeri,CEO,HSM,
Ali,Mausoom,clinical System Specialist,ADK Hospital,https://static.swapcard.com/public/images/34ca9b4e420541d1a309f9d81d8db782.jpeg
Ali,Reda,General Manager,Elixir,https://static.swapcard.com/public/images/a13e4fc1348e41dc84e9acd28c64f35e.jpeg
Ali,Al Busaidi,Hospital director,Ministry of health,https://static.swapcard.com/public/images/6d2025fed1b145a19521af0a0b6c08e8.jpeg
Ali,Aqel,Group BD manager,Jerusalem pharma Group,
ALI,HAZIM,MANAGER,AL SOROUH MEDICAL UK LTD,https://static.swapcard.com/public/images/65ecc6ad4da74ed6ae0e45798854111a.jpeg
Ali,Ahmed,Laboratory Technologist,NMC ROYAL HOSPITAL SHARJAH,
Ali,Albazzaz,Partner,Novamedix,https://static.swapcard.com/public/images/733d0e683cda4a578f03fce07582badf.jpeg
Ali,Hasan,Emergency medicine,Mindray,https://static.swapcard.com/public/images/0d7c7e0a9903453d872cd992a05c1e1f.jpeg
ALI,ROUZROKH,PROJECT MANAGER,MERCURY MIDDLE EAST,
Ali,Pervaiz,CEO,Al Fatah Traders,https://static.swapcard.com/public/images/da6a92e7938d449b8ea15a234c84c03d.jpeg
Ali,Umar,Medical Application Specialist,State Trading Organization,https://static.swapcard.com/public/images/f2f124529d154e44aaa786b4e4c4f8db.jpeg
Ali,Hussien,Service engineer,Alround,https://static.swapcard.com/public/images/26ccff6040a84753a46d0cc2926c79c8.jpeg
Ali,Keyvani,CEO,Fareast FZE,
Ali,Abdelhafeez,Pathologist,Mediclinic Middle East,https://static.swapcard.com/public/images/8b881414187840e5ad32159f168befaa.jpeg
Ali,El Fishawy,Sales manager,Eagles Trading,https://static.swapcard.com/public/images/d6448ad5d67b4a18ad25c0e2cbfd8602.jpeg
Ali,Abbasi,Founder,Company in formation,https://static.swapcard.com/public/images/d3142444ec274a14b2374dfdd0bfe4ec.jpeg
Ali,Unais,Assistant Director,Urh,https://static.swapcard.com/public/images/81f67d1348e943db89a655ad0337f4f2.jpeg
ALI,KHALILI,GENERAL MANAGER,PHARMED BEHIN AZMA,
Ali,Amer,medical director,gulf care,https://static.swapcard.com/public/images/d77718050bac423e92f550c343bac990.jpeg
Ali,Jabbar,Lab department Manager,Almozn Scientific Bureau,https://static.swapcard.com/public/images/a02a9c730ebb406ea9ba3fa8d35355b2.jpeg
Ali,Zeki,GM,Alrayada,https://static.swapcard.com/public/images/fa2b41e78b24419d99703a2fbce19cce.jpeg
Ali,Elassy,"Director, Oracle Health IMEA",Oracle,https://static.swapcard.com/public/images/41902a19943e41248230c7ad0c92f32f.jpeg
Ali,Mohamed,Director,Pro pharma Maldives,
Ali,Qaitoon,Senior Laboratory Technician,Ministry of Health,https://static.swapcard.com/public/images/cc289d915af647cb81980ec6c95d8234.jpeg
Ali,Alhumaidi,Lead Client Accountable Executive,Oracle Systems,
Ali,Aljaberi,Laboratory Technologist,National Rehabilitation Center,
Ali,Al Maawali,Medical supply,SQUH,
Ali,Zaki,CONSULTANT SURGEON,BON SECOURS HOSPITAL,https://static.swapcard.com/public/images/82559b7949fd4c759a7827ba37bc5278.jpeg
Ali,Abu Afifeh,CEO,Certacure,https://static.swapcard.com/public/images/515b5e4155544b56a429f92b01218cb6.jpeg
Ali,Haider,CTO,Medrecords AI,https://static.swapcard.com/public/images/968f670904ec4cada85ed256318b266e.jpeg
Ali,Fakhir,owner,al madar pharma,
Ali,Almoathen,CEO,Alhindibaa,https://cdn-api.swapcard.com/public/images/55a9145aa12f49649cd2804ded1f3677.jpeg
Ali,Ibrahim,Sales Manager,SAS,https://static.swapcard.com/public/images/b0ff784a98f742ef8b749ef6841b3fe5.jpeg
Ali,Meah,Surgical Sales Consultant,US Surgitech,
Ali,Gokal,Managing Director,Recoveraid Medical Distribution Inc.,https://static.swapcard.com/public/images/d2249a945cc54be79f3659e2e3f0098b.jpeg
Ali,DEMİR,Co-Founder,Vet Biyoteknoloji,
Ali,HaBib,Business Development Manager,Beta pharma,https://static.swapcard.com/public/images/4c8784d2bff74432973b941203dea827.jpeg
ALI,MUHAMMAD,PURCHASING MANAGER,DEAAM MEDICAL EQUIPMENT,https://cdn-api.swapcard.com/public/images/b61e6c5156494f838518e38079491495.jpg
Ali,Fadhil,CEO,Rand Baghdad,
Ali,Nassereddine,Product Manager,ipro-emea,
Ali,Al-Azawi,Owner,Diaylaa S.B,https://static.swapcard.com/public/images/c4016fe5a5054a1482a9664e6161d84d.jpeg
Ali,Zafarghandi Motlagh,Ceo,Darman Negar Ayandegan,https://static.swapcard.com/public/images/b3db14f860fc486299d724a4f84a7b4d.jpeg
Ali,Ajaj,Application,Alwadaq,
Ali,Fanoun,CEO,GENETIC CODE CO FOR MEDICAL LAB SUPPLES AND SERVICES,
Ali,Jaffal,CEO,Smart Modern Systems,
Ali,Fanoun,CEO,GENETIC CODE CO FOR MEDICAL LAB SUPPLES AND SERVICES,
Ali,Gokal,Director,Canadian Biotech Limited,https://static.swapcard.com/public/images/694335193e264ed6a0c63252bc9f6d0c.jpeg
Ali,Marei,Managing director,AlFarabi Medical labs,https://static.swapcard.com/public/images/0bcfbb500a5b4659a5d79b7004e3366e.jpeg
Ali,Mohamed,Director,Pro synergy & Pro pharma Maldives,
Ali,Atta,Director,Promomed Marketing Management,https://static.swapcard.com/public/images/7cb7de4f606d4c389c90b0b49fa12443.jpeg
Ali,Esam,Manager,Amedia,
Ali,Daradkeh,FSE,Leangene,https://static.swapcard.com/public/images/1567fcf92f814282944666796fc22de1.jpeg
Ali,Raza,Managing Director,Strokes Medical Technology Pvt Ltd,https://static.swapcard.com/public/images/4c6590484d344881ad83a0d3a595de2c.jpeg
Ali,Rehman,CEO,Labcare medical equipment fzco,https://static.swapcard.com/public/images/5617c31a1f5547f2a03f1fe1f83d72a2.jpeg
ALI,ALKHULIF,SUPERVISOR,King Abdulaziz Hospital Alhasa,https://cdn-api.swapcard.com/public/images/da9f436f8e054d3b8bb9c3bd9f220a1f.jpg
ALİ,MURAT,SALES SPECİALİST,LABORMED TIBBİ ÜRÜNLER,
Ali,Demirezer,GM,Diafarma,https://cdn-api.swapcard.com/public/images/bf799cfb3901494388e85cbc508112d9.jpg
Ali,Jiwani,CED,Medsurg International,https://static.swapcard.com/public/images/71b51ac2881e445ea7f63d87b4ce6a9b.jpeg
Ali,El-Ali,Managing Director,International Modern Laboratory,https://static.swapcard.com/public/images/dcb73a84206041ae8b52fc7bad920c3e.jpeg
Ali,Alsharif,CEO,OMA Scientific Group,
Ali,Alrashdi,Director,Oman 2040,https://static.swapcard.com/public/images/6d710990e657433c82c2eae6778ca145.jpeg
Ali,Al Mauti,CEO,Oman,https://static.swapcard.com/public/images/afcd82e96940474384a9155ab7c52716.jpeg
Ali,Motazedi,Sale Executive,Sanahayat,https://static.swapcard.com/public/images/6b8a7383f99f4487a7ddcfc5b37a7ca3.jpeg
Ali,Akber,Partner / BDM,Hakimi Trading Co. LLC,
ALI,HAIDER,CEO,ORTHO TECH ENTERPRISES,https://static.swapcard.com/public/images/b03e8d5c5198421fa266423a527ec626.jpeg
ALI,SABAH,Authorized Manager,AL-AMEER Company,https://static.swapcard.com/public/images/b97f40f43c71474d887c760c3a4404c4.jpeg
ALI,ROUZROKH,MANAGING DIRECTOR,MERCURY MIDDLE EAST,
Ali,Shire,Director,Medical Care Diagnostics Ltd,https://static.swapcard.com/public/images/b1e8d60d5a6748fab86926ad5c1fe220.jpeg
Ali,Amjad,Chief Executive,Khyber Traders,https://static.swapcard.com/public/images/8d06af1ad5494fb2bb30d5c2c94151fb.jpeg
ALI,SULTAN,CEO,BIOTECH INTERNATIONAL,https://static.swapcard.com/public/images/cba0c73892254eb189d98927b6aae5b0.jpeg
Ali,Zamani,Managing director,Faraz Teb Tajhiz,https://static.swapcard.com/public/images/3217b15e7dd44a5a95175dd3a54ece59.jpeg
Ali,Balbaa,International Business manager,Icone Egypt,https://static.swapcard.com/public/images/9489a2a028c240a488207be90b1f6869.jpeg
ALI,SULTAN,PROJECT MANAGER,ABU MUSAAB ALZAMZAMI IMP&EXP ENTERPRISE,https://static.swapcard.com/public/images/95c901c07390410e8263c58654b74c11.jpeg
Ali,Abdelsattar,Regional Sales Manager,,
Ali,Khorami,Director,Tohid,https://static.swapcard.com/public/images/9ebed984ef1d4b838c9dfd9ac61f2b42.jpeg
Ali,Mirjalili,CTO,Pishgaman Sanjesh Isatis,
Ali,Sameer,Operations Manager,Naadu Pvt Ltd,
Ali,Aldoori,Sales & Business Development Manager,Ing. Sumetzberger Gmbh.,https://static.swapcard.com/public/images/f86a8dd403f04d62b0508cbd92ded861.jpeg
ALI,ADAM,Medical laboratory technologist,NMC royal hospital,
Ali,Al Harbi,VIce President,Med Means,
Ali,PK,Clinical Psychologist,Beterly Wellness,
Ali,Idriss,Africa Sales & Marketing Manager,AMS America Medic & Science,
Ali,Ali,Manager,Almurtatha,
Ali,Saffar,Facility Director,Aster ProCare,
Ali,Shamsi,Executive,ADQCC,
Ali,Alabdullah,Non,Non,
Ali,Hussein,Poss Engineering,Wadi alnahrayn,
Ali,Raza,CEO,A&A Health Co,
ALI,ALOSTA,Sales Manager,Assada Co.For medical equipment and materials,
ALI,AMIRHOSSEINI,Commercial Manager,Fardavar,
Ali,Razagha,Board Member,Al Terhab group,
Ali,Erdem,Regional Director,Natera,
Ali,Shire,director,medical care diagnostics ltd,
Ali,Ezzeddine,Researcher,National University of Singapore,
Ali,Tinazli,CEO,Lifespin GmbH,https://static.swapcard.com/public/images/bcbdd76162da450daea56549fc0bf403.jpeg
Ali,AlRumaih,Supply Advisor,Techno Orbits,
Ali,Rashid,Medical lab,Mindray,
Ali,Sulaiman,Service engineer,Abbott,
ALI,SAHMAA,Haematology Supervisor,ACH,
Ali,Horsham,Sales,Randox,
Ali,Alamri,Mlso,AFHSR,
Ali,Khan,CSO,Parzai Medical,
Ali,FaeghiNejad,CEO,Taban Teb Parseh Co,
Ali,Darvish,CEO,Mahta Teb Sina,
ALI,Erfani,Area marketing Manager,Fanavari Azmayeshgahi,
Ali,Qazi,CEO,Ilikevents,
Ali,Navabi,Sales Manager,AMES,
Ali,Ghorbani,Ceo,Dk,https://static.swapcard.com/public/images/fd62f2a71503459cadc3bd8f5c6cb8e7.jpeg
Ali,Ashournejad,Sell manager,Khazarteb,
Ali,Moussavi,Manager,Nipak,
Ali,Alavi,engineer,toosan,
Ali,Houry,Commercial lead,Thermofisher Scientific,https://static.swapcard.com/public/images/63e529fd2b394213909a9a8649d9f79c.jpeg
Ali,Salem,Manager,cbk,
Ali,Shaher,Director of Sales,Go Telecom,https://static.swapcard.com/public/images/6fb4881b4c5641a5b0267072e7e56dad.jpeg
Ali,Zengin,CEO,Onvitron Diagnostic,
Ali,Awwad,Manager of engineering department,Bioline for medical supplies,
Ali,Rajabee,Manager,TEDA Company,
Ali,Yadegarzadeh,CEO,Banikimia  Kala Company,
Ali,Yadegarzadeh,CEO,Bani Kimia Kala,
Ali,Elgebli,Technical manager,Sadara medical instrument,
ALI,ALZOWEHRY,specialist,saudi food and drug authorty,
Ali,Mazahir,Managing Director,Brain Debuggers FZCO,
Ali,Torfeh,field engineer,matlab medical,https://static.swapcard.com/public/images/50c5a1b151614289924a93e61366842c.jpeg
Ali,Alsarhan,Manager,Xr25,
Ali,Alshahrani,Founder,Kardiax Healthcare,
Ali,Al' Ajmi,Lab supervisor,Medical city for military and security services,
Ali,Agha,Dr,AL Mumtaz,
Ali,Alhammadi,Director - Clinical Planning and Strategic Partnerships,DH Women and Children's Campus,
